a,b
0.05397749147462386,0.09999999999998999
0.13394960843989484,0.21544346900316916
0.20473027934759067,0.46415888336124167
0.2343972030059971,0.999999999999933
0.19808734320158097,2.1544346900317635
0.12923979572844985,4.641588833612571
0.0648794474570955,9.999999999999662
0.03482861153135973,21.544346900318338
0.04289585188163458,46.41588833612725
0.07298336571142595,100.0
